SNOMED conceptID;SNOMED term;Google translate vertaalde term;Matecat vertaling;thot vertaalde term medisch woordenboek + SNOMED be
229264001;Active hip movements;Active heupbewegingen;Active heupbewegingen;inflammatie van heup , beweging
229265000;Active knee movements;Active kniebewegingen;Active kniebewegingen;inflammatie van knie , beweging
229267008;Active foot movements;Active voetbewegingen;Active voetbewegingen;inflammatie van voet , beweging
229296009;Sputum induction technique;Sputum inductietechniek;Sputum inductietechniek;sputum inductie van
229300005;Inspiratory muscle training;Inspiratoire spiertraining;Inspiratoire spiertraining;inademingsspier training
229476004;Trunk stretching;trunk stretching;trunk stretching;romp stretching
229490001;Petrissage;petrissage;petrissage;petrissage
229497003;Circular frictions;Circular fricties;Circular fricties;circulaire frictions
229500009;Connective tissue massage;Bindweefselmassage;Bindweefselmassage;bindweefselstenose massage
229562003;Faradic foot bath;Faradic voetenbad;Faradic voetenbad;faradic voet bad
229580007;Ice therapy;ijstherapie;ijstherapie;ice - therapie
229824005;Positioning patient;positionering pati ë nt;positionering pati ë nt;positionering van pati ë nt
229913009;Orogastric feeding;Orogastric voeden;Orogastric voeden;orogastric voeding
229916001;Esophagostomy feeding;Esophagostomy voeden;Esophagostomy voeden;oesofagostomie met voeding
230040009;Airway suction technique;Airway zuigtechniek;Airway zuigtechniek;vrije luchtweg door aspiratie van
230872008;Torkildsen ventriculocisternostomy;Torkildsen ventrikelcisternostomie;Torkildsen ventrikelcisternostomie;ventriculocisternostomie
231079005;Multiple electroconvulsive therapy;Meerdere elektroconvulsietherapie;Meerdere elektroconvulsietherapie;multipele - convulsieve therapie
231091001;Heated needle therapy;Verwarmde naaldtherapie;Verwarmde naaldtherapie;verwarmde naald voor radiotherapie
231092008;Acabani;Acabani;Acabani;acabani
231096006;Ryodoraku;Ryodoraku;Ryodoraku;ryodoraku
231097002;Cupping;cupping;cupping;cupping
231562008;Bicoronal browlift;bicoronal wenkbrauwlift;bicoronal wenkbrauwlift;bicoronal wenkbrauwlift
231590007;Lateral canthal sling;Lateral canthal sling;Lateral canthal sling;laterale canthale sling
231591006;Lateral canthotomy;Lateral canthotomy;Lateral canthotomy;laterale canthotomie
231592004;Lateral canthoplasty;Lateral canthoplasty;Lateral canthoplasty;laterale canthoplastie
231605001;Medial Lee tarsorraphy;Medial Lee tarsorraphy;Medial Lee tarsorraphy;mediales lee tarsorraphy
231629008;Dacryocystorhinostomy;Dacryocystorhinostomy;Dacryocystorhinostomy;dacryocystorhinostomie
231717006;Cautery sclerostomy;cautery sclerostomy;cautery sclerostomy;sclerostomie door middel van cauterisatie
231727000;Sector iridectomy;sector iridectomy;sector iridectomy;sektori ë le iridectomie
231730007;Iridoplasty;Iridoplasty;Iridoplasty;iridoplastiek
231732004;Correction iridodialysis;correctie iridodialysis;correctie iridodialysis;herstel van iridodialyse
231739008;Iridocyclochoroidectomy;Iridocyclochoroidectomy;Iridocyclochoroidectomy;verwijderen iris , ciliair lichaam en choroidea
231740005;Cyclochoroidectomy;Cyclochoroidectomy;Cyclochoroidectomy;verwijderen ciliair lichaam en choroidea
231771001;Transvitreal membranectomy;Transvitreal membranectomy;Transvitreal membranectomy;transvitreale membranectomie
231772008;Preretinal membranectomy;Preretinal membranectomy;Preretinal membranectomy;preretinale membranectomie
231773003;Subretinal membranectomy;subretinale membranectomy;subretinale membranectomy;subretinale membranectomie
231774009;Retinotomy;Retinotomy;Retinotomy;retinotomie
231775005;Retinectomy;Retinectomy;Retinectomy;retinectomie
232161006;Revision pinnaplasty;herziening pinnaplasty;herziening pinnaplasty;revisie otoplastie
232162004;Mustarde pinnaplasty;Mustarde pinnaplasty;Mustarde pinnaplasty;mustard ? otoplastie
232191001;Platinectomy;Platinectomy;Platinectomy;resectie voetplaat stapes
232201002;Ultrasonic labyrinthectomy;ultrasone labyrinthectomy;ultrasone labyrinthectomy;echografische labyrinthectomie
232205006;Sacculotomy;Sacculotomy;Sacculotomy;saccotomie
232470004;Reconstruction of nose;Reconstructie van de neus;neusplastiek;reconstructie van neus
232481001;Septodermoplasty;Septodermoplasty;Septodermoplasty;septodermoplastie
232505005;Transorbital ethmoidectomy;Transorbital ethmoidectomy;Transorbital ethmoidectomy;transorbital ethmoidectomie
232517007;Diagnostic nasendoscopy;Diagnostic nasendoscopy;Diagnostic nasendoscopy;diagnostisch nasendoscopy
232518002;Sleep nasendoscopy;Sleep nasendoscopy;Sleep nasendoscopy;slaap nasendoscopy
232534004;Geniotubercle advancement;Geniotubercle vooruitgang;Geniotubercle vooruitgang;geniotubercle distalisatie
232547009;Laryngotracheoplasty;Laryngotracheoplasty;Laryngotracheoplasty;laryngotracheoplasty
232553009;Arytenoidectomy;Arytenoidectomy;arytaenodectomie;aryteno ï dectomie
232554003;Epiglottopexy;Epiglottopexy;Epiglottopexy;epiglottopexie
232594001;Bronchoscopic aspiration of secretions;Bronchoscopic afzuiging;Bronchoscopic afzuiging;bronchoscopise met aspiratie van secreties
232642006;Extrapericardial pneumonectomy;Extrapericardial pneumonectomy;Extrapericardial pneumonectomy;extrapericardiale pneumonectomie
232643001;Intrapericardial pneumonectomy;intrapericardiale pneumonectomy;intrapericardiale pneumonectomy;intrapericardiale pneumonectomie
232644007;Extrapleural pneumonectomy;extrapleural pneumonectomy;extrapleural pneumonectomy;extrapleurale pneumonectomie
232645008;Pleuropneumonectomy;Pleuropneumonectomy;Pleuropneumonectomy;pleuropneumonectomie
232646009;Completion pneumonectomy;afronding pneumonectomy;afronding pneumonectomy;completion pneumonectomie
232666000;Jaw thrust;jaw thrust;jaw thrust;vrije luchtweg door kaaklift
232669007;Oral laryngoscopy;Oral laryngoscopy;Oral laryngoscopy;orale laryngoscopie
232670008;Nasal laryngoscopy;nasale laryngoscopy;nasale laryngoscopy;neus laryngoscopie
232701003;Nasopharyngeal suction;nasopharyngeal zuigkracht;nasopharyngeal zuigkracht;nasopharyngeale zuigdrainage
232702005;Orotracheal suction;Orotracheal zuigkracht;Orotracheal zuigkracht;orotracheale aspiratie
232746002;Mitral annulus enlargement;Mitralisannulus uitbreiding;Mitralisannulus uitbreiding;vergroting annulus mitraalklep
232772006;Mitral valvectomy;mitralisklep valvectomy;mitralisklep valvectomy;mitraalklep verwijdering
232811004;Tricuspid valvectomy;tricuspid valvectomy;tricuspid valvectomy;ricuspied valvectomie
232850000;Aortoventriculoplasty;Aortoventriculoplasty;Aortoventriculoplasty;aortoventriculoplastie
232851001;Konno aortoventriculoplasty;Konno aortoventriculoplasty;Konno aortoventriculoplasty;konno aortoventriculoplastie
232887008;Operation on atrioventricular papillary muscle;Bediening op atrioventricular papillairspierkracht;Bediening op atrioventricular papillairspierkracht;chirurgie , atrioventriculaire papillairspier
232921006;Homograft atrioventricular valve replacement;Homograft atrioventricular klepvervanging;Homograft atrioventricular klepvervanging;vervanging van atrioventriculaire klep met homogreffe
232922004;Xenograft atrioventricular valve replacement;Xeno atrioventricular klepvervanging;Xeno atrioventricular klepvervanging;vervanging van atrioventriculaire klep met xenogreffe
232950004;Xenograft truncal valve replacement;Xeno romp klepvervanging;Xeno romp klepvervanging;xenotransplantaat truncale klep met biologische klep
233563006;Hypertransfusion;Hypertransfusion;Hypertransfusion;hypertransfusion
233594006;Lipopheresis;Lipopheresis;Lipopheresis;lipopheresis
234251008;Ilioinguinofemoral lymphadenectomy;Ilioinguinofemoral lymphadenectomy;Ilioinguinofemoral lymphadenectomy;ilioingu ï nofemorale lymfadenectomie
234252001;Inguinofemoral lymphadenectomy;Inguinofemoral lymphadenectomy;Inguinofemoral lymphadenectomy;ingu ï nofemorale lymfadenectomie
234304009;Enteromesenteric bridge operation;Enteromesenteric brugwerking;Enteromesenteric brugwerking;enteromesenterische bridge operatie
234326005;Bone marrow sampling;Beendermergbemonstering;Beendermergbemonstering;beenmergbiopsie
234329003;Sternal trephine;Sternal trephine;Sternal trephine;botboring van sternum
234330008;Iliac crest trephine;Darmbeenskam trephine;Darmbeenskam trephine;botboring van crista iliaca
234660007;Transeptal alveolotomy;transeptale alveolotomy;transeptale alveolotomy;transeptal alveolotomie
234704007;Pulpotomy - devitalizing;Pulpotomy - devitalizing;Pulpotomy - devitalizing;pulpotomy - devitalizing
234728009;Occlusal equilibration;Occlusal verevening;Occlusal verevening;occlusaal inslijpen
234889007;Radical glossectomy;Radical glossectomy;Radical glossectomy;totale glossectomie
234905002;Labial frenoplasty;labiale frenoplasty;labiale frenoplasty;labiale frenoplastie
235151005;Limited colonoscopy;Limited colonoscopie;Limited colonoscopie;beperkte coloscopie
235153008;Rigid sigmoidoscopy;starre sigmo ï doscopie;starre sigmo ï doscopie;rigiede sigmoiedoscopie
235160002;McKeown esophagectomy;McKeown slokdarmresectie;McKeown slokdarmresectie;mc keown oesofagectomie
235190009;Posterior gastropexy;posterior gastropexy;posterior gastropexy;posterior gastropexie
235193006;V-Y gastroplasty;V - Y gastroplastie;VY gastroplastie;ve gastro - duodenectomie
235256007;Duodenostomy operations;Duodenostomy operaties;Duodenostomy operaties;duodenostomie chirurgie
235287009;Transmesenteric plication;Transmesenteric sing;Transmesenteric sing;transmesenteric plicatuur
235288004;Noble plication;Noble sing;Noble sing;noble plicatie
235292006;Santulli enterostomy;Santulli enterostomie;Santulli enterostomie;santullie entero - duodenectomie
235320006;Transverse taeniamyotomy;dwarse taeniamyotomy;dwarse taeniamyotomy;transversaal taeniamyotomy
235365002;Svenson procedure;Svenson procedure;Svenson procedure;swenson procedure
235372001;Rehbein procedure;Rehbein procedure;Rehbein procedure;rehbein nao
235373006;Sacroperineal pull-through;Sacroperineal doortrekmodel;Sacroperineal doortrekmodel;sacroperineal pullthrough
235375004;V-Y anoplasty;V - Y anoplasty;VY anoplasty;v - y anoplastie
235391001;Submucosal hemorrhoidectomy;submucosale hemorrhoidectomy;submucosale hemorrhoidectomy;submucosale hemorro ï dectomie
235466002;Supraradical pancreatectomy;Supraradical pancreatectomy;Supraradical pancreatectomy;supraradical pancreatectomie
235480009;Caudal pancreaticojejunostomy;Caudal pancreaticojejunostomie;Caudal pancreaticojejunostomie;caudale pancreatico - jejunostomie
235481008;Lateral pancreaticojejunostomy;Lateral pancreaticojejunostomie;Lateral pancreaticojejunostomie;laterale pancreatico - jejunostomie
235549002;Choledochoscopy;Choledochoscopy;Choledochoscopy;choledochoscopie
235550002;Operative choledochoscopy;operative choledochoscopy;operative choledochoscopy;peroperatieve choledochoscopie
235553000;Peroral choledochoscopy;perorale choledochoscopy;perorale choledochoscopy;peroraal choledochoscopie
235586001;Pancreatic duct septotomy;Alvleesklierbuis septotomy;Alvleesklierbuis septotomy;tomie van een wirsung septum
236170007;Antegrade ureteroscopy;antegrade ureteroscopy;antegrade ureteroscopy;antegrade ureteroscopie
236183008;Ureteroscopic pyelolysis;ureteroscopic pyelolysis;ureteroscopic pyelolysis;ureteroscopisch pyelolysis
236208006;Bladder replacement;blaasvervanging;blaasvervanging;vervangblaas
236209003;Salvage cystoprostatourethrectomy;Salvage cystoprostatourethrectomy;Salvage cystoprostatourethrectomy;salvage cystoprostatourethrectomie
236211007;Salvage cystoprostatectomy;Salvage cystoprostatectomy;Salvage cystoprostatectomy;salvage cystoprostatectomie
236245000;Retropubic urethrolysis;retropubische urethrolysis;retropubische urethrolysis;retropubische urethrolyse
236294000;Diagnostic meatourethroscopy;Diagnostic meatourethroscopy;Diagnostic meatourethroscopy;diagnostisch meatourethroscopy
236850003;Colpocleisis;Colpocleisis;colpoclisis;colpocleisis
236853001;Tissue expansion vaginoplasty;Weefselexpansie vaginoplastie;Weefselexpansie vaginoplastie;weefsel expansion vaginoplastiek
236857000;Colpoperineorrhaphy;Colpoperineorrhaphy;Colpoperineorrhaphy;colpoperineoplastiek
236903006;Strassman metroplasty;Strassman metroplasty;Strassman metroplasty;metroplastie volgens strassman
236905004;Tomkins metroplasty;Tomkins metroplasty;Tomkins metroplasty;metroplastie volgens tomkins
236924001;Balloon tuboplasty;Balloon tuboplasty;Balloon tuboplasty;ballon tuboplastie
236941004;Ampullosalpingoscopy;Ampullosalpingoscopy;Ampullosalpingoscopy;ampullosalpingoscopie
236942006;Microhysteroscopy;Microhysteroscopy;Microhysteroscopy;microhysteroscopie
236943001;Microcolpohysteroscopy;Microcolpohysteroscopy;Microcolpohysteroscopy;microcolpohysteroscopy
236956008;Amnioinfusion;Amnioinfusion;Amnioinfusion;amnioinfusion
236959001;Cervical ripening procedure;Baarmoederhalsrijping procedure;Baarmoederhalsrijping procedure;cervicale ripening nao
236973005;Delivery procedure;levering procedure;Opleverings procedure;bevalling
236974004;Instrumental delivery;Instrumental levering;Instrumental levering;kunstverlossing
236975003;Nonrotational forceps delivery;Nonrotational tangverlossing;Nonrotational tangverlossing;rotationele forceps
237013006;Embryotomy;Embryotomy;Embryotomy;embryotomie
237400005;Microdochectomy;Microdochectomy;Microdochectomy;microdochectomie
237414005;Strombeck left reduction mammoplasty;Str ö mbeck links reductie mammoplasty;Str ö mbeck links reductie mammoplasty;strombeck sinister borstverkleining
237415006;Strombeck right reduction mammoplasty;Str ö mbeck recht reductie mammoplasty;Str ö mbeck recht reductie mammoplasty;strombeck rechter borstverkleining
237416007;Strombeck bilateral reduction mammoplasty;Str ö mbeck bilaterale vermindering mammoplasty;Str ö mbeck bilaterale vermindering mammoplasty;strombeck bilaterale borstverkleining
237433000;Breast care procedure;Mammacare procedure;Mammacare procedure;mamma verzorging ,
237478002;Sublabial hypophysectomy;Sublabial hypofysectomie;Sublabial hypofysectomie;sublabial hypofysectomie
237485003;Chiasmopexy;Chiasmopexy;Chiasmopexy;chiasmopexy
237490000;Mediastinoscopic thymectomy;Mediastinoscopic thymectomie;Mediastinoscopic thymectomie;mediastinoscopische thymectomie
237588004;Perirectal fistulectomy;perirectaal fistulectomy;perirectaal fistulectomy;perirectale fistulectomie
238328000;Minithoracotomy;Minithoracotomy;Minithoracotomy;beperkte thoracotomie
238331004;Limited thoracoplasty;Limited thoracoplastiek;Limited thoracoplastiek;beperkte thoracoplastiek
239301004;Maxillary anterior segmental osteotomy;Bovenfront gesegmenteerde osteotomy;Bovenfront gesegmenteerde osteotomy;segmentosteotomie maxilla
239302006;Maxillary posterior segmental osteotomy;Maxillary posterior gesegmenteerde osteotomy;Maxillary posterior gesegmenteerde osteotomy;segmentosteotomie posterieure maxilla
239303001;Maxillary multisegmental osteotomy;Maxillary multisegmental osteotomie;Maxillary multisegmental osteotomie;multisegmentaire osteotomie maxilla
239322005;Phemister epiphysiodesis;Phemister epiphysiodesis;Phemister epiphysiodesis;phemister epifysiodese
239331005;Subungual exostectomy;subungual exostectomy;subungual exostectomy;subunguale exostectomie
239335001;Sutural craniectomy;sutural craniectomy;sutural craniectomy;wormian crani ë ctomie
239338004;Hemimaxillectomy;Hemimaxillectomy;Hemimaxillectomy;hemimaxillectomie
239370004;Orthognathic video imaging analysis;Orthognathic video beeldanalyse;Orthognathic video beeldanalyse;orthognathic video beeldvormende analyse
239455004;Cheilectomy;Cheilectomy;Cheilectomy;cheilectomie
239535002;Mandibular condylar shave;Mandibular condylaire scheerbeurt;Mandibular condylaire scheerbeurt;condylar shaving
239989009;Rectorectostomy;Rectorectostomy;Rectorectostomy;rectorectostomie
240279008;Fetoscopic procedure;foetoscopische procedure;foetoscopische procedure;via foetoscopie nao
240975009;Upper abdominoplasty;Upper buikwandcorrectie;Upper buikwandcorrectie;abdominoplastie van bovenbuik
241041003;Morphanalysis;Morphanalysis;Morphanalysis;morphanalysis
241052009;Zonography;Zonography;zonegrafie;transmissietomografie
241057003;Mammogram coned;mammogram coned;mammogram coned;mammogram coned
241095008;Skeletal survey - pediatric;Skeletal survey - pediatrische;Skeletal survey - pediatrische;rx pediatrisch totaal skelet
241100005;Skeletal survey - adult;Skeletal survey - volwassen;Skeletal survey - volwassen;rx totaal skelet
241106004;Skeletal survey - metastatic;Skeletal survey - uitgezaaide;Skeletal survey - uitgezaaide;rx totaal skelet metastase
241130002;Air meatogram;Air meatogram;Air meatogram;airconditioners meatogram
241132005;Parotid sialogram;parotid sialogram;parotid sialogram;parotisklier sialogram
241134006;Choanogram;Choanogram;Choanogram;choanogram
241136008;Transrectal lymphangiogram;transrectale lymphangiogram;transrectale lymphangiogram;transrectale lymfangiografie
241137004;Lymphadenogram;Lymphadenogram;lymfogram;lymfadenogram
241147001;Tube esophagram;tube esophagram;tube esophagram;buis oesofagram
241149003;Videofluoroscopy swallow;videofluoroscopie slikken;videofluoroscopie slikken;videofluoroscopy zwaluw
241150003;Videoswallow;Videoswallow;Videoswallow;videoswallow
241151004;Cineswallow;Cineswallow;Cineswallow;cineswallow
241153001;Barium meal;barium maaltijd;contrastmaaltijd;bariummaaltijd
241169008;Proctogram;Proctogram;Proctogram;proctogram
241170009;Defecating proctogram;defecating proctogram;defecating proctogram;defecating proctogram
241172001;Pouchogram;Pouchogram;Pouchogram;pouchogram
241173006;Herniogram;Herniogram;Herniogram;herniogram
241186002;Gynecogram;Gynecogram;Gynecogram;gynecogram
241188001;Cavernosometry;cavernosometrie;cavernosometrie;cavernosometry
241190000;Breast pneumocystogram;borst pneumocystogram;borst pneumocystogram;mamma pneumocystogram
241195005;Epidurogram;Epidurogram;Epidurogram;epidurogram
241203004;Ankle arthrogram;Ankle arthrogram;Ankle arthrogram;enkel artrografie
241210005;Pneumocystogram;Pneumocystogram;Pneumocystogram;pneumocystogram
241211009;Tenogram;Tenogram;Tenogram;tenogram
241230009;Arch aortogram;Arch aortogram;Arch aortogram;aortaboog radiogram
241244003;Direct splenoportogram;direct splenoportogram;direct splenoportogram;directe splenoportogram
241263002;Pudendal arteriogram;pudendal arteriogram;pudendal arteriogram;pudenda angiografie
241274006;Operative arteriogram;operative arteriogram;operative arteriogram;peroperatieve angiografie
241282006;CSF isotope study;CSF isotopenstudie;CSF isotopenstudie;isotopen onderzoek van het cerebrospinale vocht
241326009;Tc99m-sucralfate study;Tc99m - sucralfaat studie;Tc99m - sucralfaat studie;tc dtpa renografie sucralfate nao
241346004;Tc99m-labelled colloid liver and spleen study - dynamic;# NAAM ?;#NAAM?;tc dtpa renografie gelabeled colloid lever en milt isotopen studie , dynamische
241350006;Tc99m-labelled colloid liver and spleen study - static;# NAAM ?;#NAAM?;tc dtpa renografie gelabeled colloid lever en milt isotopen studie van statisch
241359007;Tc99m-DTPA renogram;Tc99m - DTPA renogram;Tc99m - DTPA renogram;tc dtpa renografie
241360002;Hippuran renogram;Hippuran renogram;Hippuran renogram;hippuran renografie
241361003;Hippuran renogram and ERPF;Hippuran renogram en ERPF;Hippuran renogram en ERPF;hippuran renografie
241362005;Tc99m-MAG3 renogram;Tc99m - MAG3 renogram;Tc99m - MAG3 renogram;mag3 renografie
241371001;Probe renogram;probe renogram;probe renogram;sonde renogram
241372008;ERPF determination;ERPF vastberadenheid;ERPF vastberadenheid;erpf f
241433008;Iron absorption measurement;Iron absorptiemeting;absorptiemeting;ijzerdefici absorptie , totaal
241450005;Midliner US scan;Midliner US scan;Midliner US scan;midliner echografie
241560003;Portoenterostomy;Portoenterostomy;Portoenterostomy;porto - enterostomie
241706008;Neuroleptanalgesia;Neuroleptanalgesia;Neuroleptanalgesia;neuroleptanalgesie
241719007;Patient eye protection;Pati ë nt oogbescherming;Pati ë nt oogbescherming;pati oog protection
241725006;Preoxygenation;preoxygenatie;preoxygenatie;preoxygenation
241728008;Induced vasodilatation;ge ï nduceerde vaatverwijding;ge ï nduceerde vaatverwijding;geinduceerde vasodilatatie
242557008;Bimanual palpation;bimanual palpatie;bimanual palpatie;bimanual palperen
243074007;Advice on patient associations;Advies over pati ë ntenverenigingen;Advies over pati ë ntenverenigingen;voorlichting van pati associatiesnelheid
243097005;Instruction on perineal hygiene;Instructie over perineale hygi ë ne;Instructie over perineale hygi ë ne;onderwijzen van perineale hygi ë ne
243133005;Metered dose inhaler;Doseringsinhalator;dosisinhalator;metered dose inhalers
243134004;Dry powder inhaler;Droogpoederinhalator;poederinhalator;droge poeder inhalatietoestel
243144002;Patient triggered inspiratory assistance;Pati ë nt getriggerd inspiratoire bijstand;Pati ë nt getriggerd inspiratoire bijstand;pati triggered inhaleren behulp
243306000;Ureteroileostomy;Ureteroileostomy;Ureteroileostomy;uretero - ileostomie
243784002;Child health data;Child gezondheidsgegevens;Kinderverpleegkundige;kind gezond gegevens
247042001;Holth iridencleisis;Holth iridencleisis;Holth iridencleisis;iridencleisis
250174000;Paraprotein measurement;paraprote ï ne meting;paraprote ï ne meting;paraprote ï ne ne
250202009;Circulating immune complexes activity measurement;Circulerende immuuncomplexen activiteitenmeting;Circulerende immuuncomplexen activiteitenmeting;circulerende hiv complexen levensverrichtingen , totaal
250322006;5-Hydroxytryptamine release measurement;5 hydroxytryptamine vrijgavemeting;5 hydroxytryptamine vrijgavemeting;5 - hydroxytryptamine decompressie -
250360002;Anticoagulant control test;Antistollingsmiddel controletest;Antistollingsmiddel controletest;bloedverdunner controleren test
250361003;Heparin control test;Heparine controletest;Heparine controletest;heparine hemostase -
250366008;Warfarin control test;Warfarine controletest;Warfarine controletest;warfarine hemostase -
250368009;Thrombotest;Thrombotest;Thrombotest;trombotest
250404007;Blood compatibility test;Bloed compatibiliteitstest;bloedgroepcompatibiliteit;bloed compatibility test
250409002;Whole blood viscosity measurement;Volbloed viscositeitsmeting;Volbloed viscositeitsmeting;geheel viscositeit , bloed - -
250480000;Organism inhibition test;Organism remmingstest;Organism remmingstest;virus inhibitie test
250720001;Pepsin output measurement;Pepsine outputmeting;Pepsine outputmeting;pepsin output -
251656001;Postcoital cervical mucus sperm count procedure;Postcoitaal baarmoederhalsslijm zaadcellen procedure;Postcoitaal baarmoederhalsslijm zaadcellen procedure;postcoitale cervicale mucus spermatocytentelling nao
252146001;Apolipoprotein E phenotyping;Apolipoprote ï ne E phenotyping;Apolipoprote ï ne E phenotyping;dysbetalipoprote ï nemie phenotyping
252148000;Calcium profile;calciumprofiel;calciumprofiel;calcium profiel
252150008;Fasting lipid profile;Vasten lipidenprofiel;Vasten lipidenprofiel;vasten lipoid profiel
252160004;Standard pregnancy test;Standard zwangerschapstest;Standard zwangerschapstest;standaard test
252234006;Oxalate loading test;Oxalaat belastingtest;Oxalaat belastingtest;oxalaatzout loading test
252235007;Pyruvate tolerance test;Pyruvaat tolerantietest;Pyruvaat tolerantietest;pyruvaat - test
252242007;Nicotinic acid loading test;Nicotinezuur belastingtest;Nicotinezuur belastingtest;nicotinerg - loading test
252254007;Tolbutamide tolerance test;Tolbutamide tolerantietest;Tolbutamide tolerantietest;tolbutamide test
252256009;Lundh meal;Lundh maaltijd;Lundh maaltijd;lundh maaltijd
252269008;Calcium chloride loading test;Calciumchloride belastingtest;Calciumchloride belastingtest;calcium chloride loading test
252270009;Sodium sulfate loading test;Natriumsulfaat belastingtest;Natriumsulfaat belastingtest;natriumsulfaat loading test
252272001;Water deprivation test;Dorstproef;Dorstproef;water -
252327006;Contour-clamped homogeneous electric field electrophoresis;# NAAM ?;#NAAM?;omtrek van clamped homogeneous elektrisch veld elektroforese
252332007;Autoantibody serology;autoantilichaam serologie;autoantilichaam serologie;autoantibody serologie
252335009;Cell phenotyping;Cell phenotyping;Cell phenotyping;lymfoom phenotyping
252361008;Lymphocytotoxicity assay;lymfocytotoxiciteitstest;lymfocytotoxiciteitstest;lymfocytotoxiciteit -
252376000;Paraprotein profile;paraprote ï ne profiel;paraprote ï ne profiel;paraprote ï ne profiel
252414008;Methylene blue test;Methyleenblauw - test;Methyleenblauwtest;methyleen blauw test
252415009;Phosphatase test;fosfatasetest;fosfatasetest;glycogeenstapelings -
252441003;Buerger's test;# NAAM ?;#NAAM?;winiwarter - test
252453004;Pneumoplethysmography;Pneumoplethysmography;Pneumoplethysmography;pneumoplethysmography
252462002;Infrared thermometry;infrarood thermometrie;infraroodthermometrie;infrarode thermometry
252489007;Transdiaphragmatic pressure measurement;Transdiaphragmatic drukmeting;Transdiaphragmatic drukmeting;diafragmatische toegang druk
252494007;Expired gas analysis;Verlopen gasanalyse;Verlopen gasanalyse;uitgeademde analyse
252498005;Record occlusal registration;Record beetregistratie;Record beetregistratie;dossier occlusaal registration
252528000;Scratch patch test;Scratch flardtest;Scratch flardtest;kras huidpatch test
252529008;Photo patch test;Foto flardtest;Foto flardtest;foto huidpatch test
252553002;Rhinomanometry;Rhinomanometry;Rhinomanometry;rhinomanometrie
252556005;Passive rhinomanometry;passieve rhinomanometry;passieve rhinomanometry;hypostatische rinomanometrie
252557001;Acoustic rhinometry;Acoustic rhinometry;Acoustic rhinometry;akoestische rinometrie
252566002;Sleep-related breathing test;# NAAM ?;#NAAM?;slaapgerelateerde ademhalingafwijking test
252568001;Overnight pulse oximetry;Overnight pulsoximetrie;Overnight pulsoximetrie;overnight pulsoximetrie
252591002;Cooperative hearing test;Cooperative hoortest;Cooperative hoortest;cooperative gehoortest
252596007;Alternate binaural loudness balance test;Alternate binaural loudness saldotest;binaurale luidheidsbalanstest;recruitmentbalanstest , alternerende binaurale
252597003;Tone decay test;Tone verval - test;toondempingstest;tonus bekkenspieren rond gaatje in test
252598008;Delayed auditory feedback test;Vertraagde auditieve feedback - test;vetraagde gehoortekoppeling;late gehoorgang feedback test
252610006;Sonotubometry;Sonotubometry;Sonotubometry;sonotubometry
252612003;Palatopharyngoplasty;Palatopharyngoplasty;Palatopharyngoplasty;uvulopalatofaryngoplastiek
252614002;Electrocochleography threshold measurement;Electrocochleography drempelmeting;Electrocochleography drempelmeting;elektrocochleografie drempel -
252657007;Colorimetric bile probe test;Colorimetrische gal sondetest;Colorimetrische gal sondetest;colorimetric galzuur probe test
252692004;Spondylometry;Spondylometry;Spondylometry;spondylometry
252747000;Collision test;botstest;botstest;aanrijding test
252755007;Multiplate EMG;multiplate EMG;multiplate EMG;multiplate emg
252760006;Quantitative myometry;kwantitatieve myometry;kwantitatieve myometry;kwantitatieve myometry
252781006;Pre-dark-adapted single bright flash ERG;# NAAM ?;#NAAM?;pre - donker - adapted single bright flash erg
252782004;Photopic electroretinography;fotopische Electroretinografie;fotopische Electroretinografie;photopic elektroretinografie
252783009;Scotopic rod electroretinography;Scotopisch staaf Electroretinografie;Scotopisch staaf Electroretinografie;scotopic staaf elektroretinografie
252784003;Flicker electroretinography;Flicker Electroretinografie;Flicker Electroretinografie;flicker elektroretinografie
252785002;Pattern electroretinography;patroon Electroretinografie;patroon Electroretinografie;patroon erg
252788000;Chromatic electroretinography;chromatische Electroretinografie;chromatische Electroretinografie;chromatische elektroretinografie
252790004;Focal electroretinography;focal Electroretinografie;focal Electroretinografie;focale elektroretinografie
252792007;Magnetoencephalography;magnetoencephalography;magnetoencephalography;magnetoencephalografie
252805009;Digital tonometry;Digital tonometrie;Digital tonometrie;digitalis tonometrie
252810008;Freidmann screener plot;Freidmann screener plot;Freidmann screener plot;freidmann screener plot
252811007;Henson screener plot;Henson screener plot;Henson screener plot;henson screener plot
252812000;Psychophysical tests;psychofysische testen;psychofysische testen;fysiologische onderzoeken
252820003;Fluorescence imaging;fluorescentiebeeldvorming;fluorescentiebeeldvorming;fluorescentie - scan
252824007;Oral fluorescence imaging;Oral fluorescentiebeeldvorming;Oral fluorescentiebeeldvorming;stomatitis , fluorescentie - scan
252825008;Lacrimal syringing;Lacrimal uitspuiten;Lacrimal uitspuiten;lacrimaal uitspuiten
252837005;Tonography;tonographie;tonographie;tonografie
252853008;Stereotests;Stereotests;Stereotests;stereotests
252855001;Stereotests - Wirt;Stereotests - Wirt;Stereotests - Wirt;stereotests - wirt
252856000;Stereotests - Randot;Stereotests - Randot;Stereotests - Randot;stereotests - randot
252858004;Stereotests - Steinfeld;Stereotests - Steinfeld;Stereotests - Steinfeld;stereotests - steinfeld
252859007;Stereotests - Frisby;Stereotests - Frisby;Stereotests - Frisby;stereotests - frisby
